Nombre,Longitud,Latitud
JpyjnCRe0G-1,-62.09228921573494,-36.494304821093706
jq8frSJtdN-1,-62.25237065876947,-36.35977503666916
jq8frSJtdN-2,-62.247523,-36.3671155
jq8frSJtdN-3,-62.247189999999996,-36.367401
jQD6fcSReo-1,-62.09369495763562,-36.57833790460664
JQFf6ayw9V-1,-62.24253782815978,-36.612571350105014
jqkdSmHeiY-1,-62.10594528737263,-36.46887486743449
jqkdSmHeiY-2,-62.10300049999999,-36.475027
jqkdSmHeiY-3,-62.10250466666666,-36.47503066666667
jQn77yZWDJ-1,-62.18015473813364,-36.47524708463049
jtDDFTIcEM-1,-62.07485599784621,-36.49110998048532
jTVQJQVMfX-1,-62.10047093496346,-36.52583457432548
jvaNNdTx3u-1,-62.19202107137482,-36.383627636019426
JVQbRjgbKb-1,-62.1111364380838,-36.42134319520285
Jw5uJ9or15-1,-62.11126476037935,-36.4210586506313
jwZhytJJX2-1,-62.2425443727083,-36.61253074328391
JxYmP5xVUW-1,-62.086820770204525,-36.509517299310716
jYktgbpWCK-1,-62.08294774114366,-36.564229940237674
Jz7D9j1fnS-1,-62.17763684769879,-36.457676137879396
K75C6C1zKL-1,-62.14470029209104,-36.40669168800153
k7jhokZEBC-1,-62.08108314372851,-36.56339671844855
k7NRfeUduT-1,-62.046243251892406,-36.539099474993165
k8ep6paWrU-1,-62.115799714711365,-36.411475995509875
K9io75stev-1,-62.09907865833367,-36.46676367793104
KADxymXBRK-1,-62.17462826790157,-36.40012819661483
kAO73UerNl-1,-62.15497374543804,-36.53900186612915
kaWoLyr2dP-1,-62.068277047618935,-36.54823969064554
kBYJa2TynM-1,-62.1561623807031,-36.53111560713443
KcKTtEs7Fj-1,-62.09188018483534,-36.535165751901665
KD6VfT3R7F-1,-62.151923283881466,-36.46039740398416
kdGiTVE9G8-1,-62.08899348374735,-36.55563128828734
KdkXpLahAx-1,-62.04430186727332,-36.551583232947216
kDRxDhronH-1,-62.09006691038141,-36.51210961553013
KeNgJHfn2w-1,-62.15933157036117,-36.46695395492195
KeNTXNDkaT-1,-61.97470829761547,-36.600502463833195
kfgQFOH4Tn-1,-62.319576516694674,-36.37103854009315
kfgQFOH4Tn-2,-61.962303130374806,-36.53976668527931
kfgQFOH4Tn-3,-61.74350155598739,-36.65930816284912
kFJvjZNLWN-1,-62.09089940907565,-36.56559440868691
KGPuoweTyw-1,-62.121693593469935,-36.42877840172191
KhExUspe8Q-1,-62.10413959369991,-36.565721990092335
khfqup1gEM-1,-62.023867449484484,-36.522402395014495
KhSTSNsu1B-1,-62.18625454911938,-36.45046257077176
kiSXpaXP7k-1,-62.101900205821885,-36.48444309842276
Kj7wNxYwZX-1,-62.11470043592549,-36.49010500448637
Kkk2QyFjDV-1,-62.08514916177415,-36.50237788482377
KKxLOc3kgy-1,-62.113087380965375,-36.50468518897703
KKxLOc3kgy-2,-62.101731738525736,-36.51471693434656
KKxLOc3kgy-3,-62.10734133333333,-36.50531466666666
KMP8xmbDeh-1,-62.11559789978576,-36.54607156333189
kOCI1Neoqf-1,-62.13565099385989,-36.52957985445115
KOlAfLYUQt-1,-62.06819079340798,-36.548274053505544
KsbBFX8YOZ-1,-62.03738525170183,-36.51401683807249
KSrwnBZ8Sv-1,-62.12944708589505,-36.49954596437116
KtTlfMxboI-1,-62.318036257875946,-36.37989569594987
ku73f73PEm-1,-62.11758157374392,-36.512128199104424
kUDvBEiBOP-1,-62.01447258353867,-36.511986464397005
KUEyrh6J1i-1,-62.15015260331424,-36.9379922557493
KUEyrh6J1i-2,-62.15879603128994,-36.95237035836772
KUEyrh6J1i-3,-62.14391052715697,-36.94317553088234
KUEyrh6J1i-4,-62.16229358667934,-36.9342329697217
KUEyrh6J1i-5,-62.145942286672536,-36.94814101443685
kWmHTiIkFu-1,-62.01670113707382,-36.52829104397088
kwxfWZrnkH-1,-62.14547036652932,-36.46180898122453
KyEO2lLIOC-1,-62.07911303415004,-36.53065120343947
kyP0b3yvuD-1,-62.09932170993452,-36.50335036929198
KYU4mdnaaN-1,-62.160988845699165,-36.47915970783858
KZNq25Rc4O-1,-62.118158329442984,-36.44539018151528
KztgxOZofn-1,-62.11407070457992,-36.47462978531665
L2HYF5S5x5-1,-62.04413055276234,-36.540833802943595
L3M6EG3Ifh-1,-62.14087003566204,-36.4926791643186
l4MG89uvjV-1,-62.075757101991115,-36.53671777361121
L8Bqxlj8pv-1,-62.11328121282389,-36.4113435298191
l8dkHpuFPI-1,-62.00104310157596,-36.63537413862745
l8LwyJijRZ-1,-61.97150918429167,-36.565599489634515
l8LwyJijRZ-2,-61.97405052980933,-36.568213535022046
l8s2SPfLmD-1,-62.06359319050766,-36.49740469747818
la2kpFDuIr-1,-62.11737126894021,-36.51221013168215
laLUMLB274-1,-62.298382956044094,-36.30059164847158
laLUMLB274-2,-62.29770011982515,-36.29258997078943
LB5GnRTa5r-1,-62.17522131000383,-36.399699441091926
LB5GnRTa5r-2,-62.1043968492901,-36.43139551497329
LBuhhkxXNT-1,-62.1042677039106,-36.497970208189116
Lbyg20HApf-1,-61.97230123952608,-36.56940167169782
lc21pRSoNg-1,-62.04560010050316,-36.507063401418925
lDcRQFocI6-1,-61.97989909954843,-36.572182194535586
ldIqMe1jdE-1,-62.16799595246973,-36.47321400817099
LgPFj3LSfl-1,-62.293196432620654,-36.30661668205236
Lhj9cfeWmb-1,-62.26723848673344,-36.550589700245915
lhxpFWfltt-1,-62.11676398898987,-36.512008360111274
li9frayHx4-1,-62.30825404310482,-36.39341031505629
lJ6GcGNOVg-1,-62.120253454374264,-36.484981969326405
LjCkiPxGkO-1,-62.10957550683295,-36.494787776149884
LkcUxKNWvz-1,-62.11005492546454,-36.51826082615808
lKy8CAyZNo-1,-62.17310748275813,-36.45409583729519
lKy8CAyZNo-2,-62.181183,-36.455946
LleHKf97Qt-1,-62.111185269380734,-36.421233978343345
lLmDqXWbgl-1,-62.06729080483648,-36.55310850935263
lLmDqXWbgl-2,-62.06999412276638,-36.56147352803239
lmfY49HMsW-1,-62.10977565102694,-36.478210028288956
LON6vMNwjg-1,-62.30461158856244,-36.28270681471177
LOvQ3dEU3B-1,-62.08052338812479,-36.548454153028665
lPuPbhIdve-1,-62.15616885014008,-36.513255451211236
lPuPbhIdve-2,-62.158875250000776,-36.51737610000015
lQ1OE7cvWm-1,-62.16662321527513,-36.47161763647033
luQC6crcIg-1,-62.07506796394954,-36.563085916125196
luQC6crcIg-2,-62.0755610496548,-36.55571164944073
LW5ehnSQwf-1,-62.165333876468566,-36.47652982924001
lwPfLUCJ1Z-1,-62.18259197848308,-36.44736469200682
lxNS4ulvgR-1,-62.11848340053797,-36.50046065553847
lYaA5QHJSV-1,-62.09705606345178,-36.43142931254982
LYv9NsqWql-1,-62.164583121596976,-36.48569117456725
lyyxPDJvkA-1,-62.067886331200576,-36.4826422667713
m1cmes9FaU-1,-62.09730576864423,-36.57531421949753
m1tUP4ulGs-1,-62.16100381766658,-36.47915699097601
m1ZiI8Ql2v-1,-62.021447850893665,-36.524374161495686
M3AUFSbwz4-1,-62.16112489618162,-36.53299791608917
m57oTBvYkG-1,-62.104375645602836,-36.43137188950038
M5bGkFCrDG-1,-62.04747056824953,-36.53796785177003
M70FSxMrVT-1,-62.0439909916126,-36.55154307585735
m8WRhaaywU-1,-62.140676876517205,-36.429524934978176
MaasQ5dMBL-1,-62.2362548077055,-36.62685059939205
MaasQ5dMBL-2,-62.234165999999995,-36.627223
MaasQ5dMBL-3,-62.234235,-36.627531
MaasQ5dMBL-4,-62.234030999999995,-36.627451
marlZ5XXJP-1,-62.07484688774498,-36.50231337179174
MBDQNFPSgf-1,-62.10389108343869,-36.52347252871529
MbUGxInjyK-1,-62.09058664041152,-36.56576025663169
McL35kq5eR-1,-61.975895378909335,-36.57013275491481
mE0dFMahKk-1,-61.96847037860616,-36.57775902403623
MeRVwKXx7g-1,-62.09090764788257,-36.56559565329401
mEYyfi4l3W-1,-62.04948649465944,-36.503962536861714
MgAH40wGQT-1,-62.194247301699235,-36.381514966835205
MGhuRBjE4Z-1,-62.106301301456014,-36.41723115027392
mHLut0HJEY-1,-62.23539015140353,-36.34721240449459
MHWsyeBDgU-1,-62.17601073733284,-36.462939936469496
MJ8KW7CrNQ-1,-62.15191941160019,-36.460392749286164
MJCvxyTX6L-1,-62.153913809696455,-36.487130466955364
Mk5tcgbtmI-1,-62.15421015777905,-36.518066417648264
MK7jCHNYc5-1,-62.09433064420227,-36.478694845634486
mKHUkWs2aN-1,-62.11659973883994,-36.424897958558695
mL3qZwmUwj-1,-62.01768106193151,-36.52768028968011
mLdR46aPRE-1,-62.151730794288056,-36.48375443507282
MmkXoVUZDY-1,-62.13394841822626,-36.487383403921996
MNIYxjLpce-1,-62.010850358082614,-36.63449256745218
Mp292JBFlU-1,-62.31031908098587,-36.37812262678119
MPZ6vjv58F-1,-61.965839112867855,-36.57478145583766
mqf9yLZntO-1,-62.13575345637576,-36.46763068562094
mqf9yLZntO-2,-62.12787112738966,-36.47365865120772
mQGWLTuPqh-1,-62.079748342648664,-36.55832408336814
mQGWLTuPqh-2,-62.0812433943742,-36.56375807323641
MQR5vM5DMv-1,-62.12914070145272,-36.421769202097394
mre0eq4hhR-1,-62.1550783653713,-36.470678937798624
mRk7ABujOq-1,-62.11136190252325,-36.55992124350456
MRXZFxHVeA-1,-62.09827151383888,-36.519822854580596
mSnPhX4cFb-1,-62.05690566601591,-36.4897672036706
mSRDmFaJwM-1,-62.13267001467949,-36.47344385602436
MTfDI1vivQ-1,-62.1245370063271,-36.42065246300367
mTLs6Yps7b-1,-62.092461848187824,-36.49384730775745
mTLs6Yps7b-2,-62.096548999999996,-36.4725645
MTUQMDLnlj-1,-62.12518457890533,-36.505691984767125
MVfjDiDu8C-1,-62.096467120128516,-36.53168871791956
mVlx9uztvw-1,-62.14908710856236,-36.51776000961892
MvtC6xuU3R-1,-62.1529085280667,-36.47190985483105
mwe9FDMSyb-1,-62.05150544511248,-36.541676682217066
Mxmo4Nj58S-1,-62.0540453001166,-36.492226725750314
mXT3GvXU5o-1,-62.122533456873775,-36.41872806247623
mXT3GvXU5o-2,-62.11958392,-36.417850133333346
mxTLG5Nk4A-1,-62.12519309050634,-36.50573800303762
My9DX42kB5-1,-62.10373097680268,-36.43026424058198
mZEewp8y9M-1,-62.14906408754178,-36.5177491239861
MZLPV3cHST-1,-62.05085084055587,-36.54595077945663
N5QW98RAcd-1,-62.075389731629485,-36.55247397838478
N6CTdqUkep-1,-62.10857152929712,-36.31838346827269
n6WpUkv7hS-1,-61.98010539058418,-36.440950847002725
N7QjA8y9Ny-1,-62.122532967620224,-36.420570176708054
N9ZPIaiTpV-1,-62.17829636277259,-36.347404613028964
naVE98BGJF-1,-62.148758288271175,-36.49040212837242
NAxdBVtcz0-1,-62.17029154772477,-36.46293284578429
nbeUFBVf1N-1,-62.1781742472665,-36.34710037755542
NCQ7L3mzZY-1,-62.171869058994865,-36.47922923012402
ncZ9Lwe0rm-1,-62.103880298879986,-36.432327353750786
NDjlJlHyee-1,-62.1648315401435,-36.38983869653357
NDjlJlHyee-2,-62.166021,-36.388381
NDjlJlHyee-3,-62.161394901681405,-36.3909221423083
NDjlJlHyee-4,-62.157846349250114,-36.39387240216695
nEcxrc4ic4-1,-62.110024592082816,-36.42798010642784
nEcxrc4ic4-2,-62.09841356977968,-36.4296062749792
NeIeBVIOAe-1,-62.14425083938097,-36.49044629692854
ngUzzS5vRi-1,-62.22703479732742,-36.353657354984456
nhMx5vlteE-1,-62.24002213688922,-36.32816760148875
NHwTmcwo34-1,-62.074784551440956,-36.56354952158993
NhWXyZYuqx-1,-62.14372507541455,-36.522898434302945
njWwv1HWc5-1,-62.12174051940765,-36.428842705087646
nK4A1OAh3X-1,-62.324465681604586,-36.37493455646302
nKhd4CKwMy-1,-62.118996089402565,-36.41415077350033
NljxZjmWzi-1,-62.11629226138735,-36.31501811375438
NLPlkF6iDx-1,-62.00600102606532,-36.515756057770716
NLPlkF6iDx-2,-62.01801495612515,-36.51180591046719
NLPlkF6iDx-3,-62.09941807333593,-36.505312126612566
NLu2d6icQC-1,-61.96581697381599,-36.57478539764719
NOQEltyQjD-1,-62.23315301850098,-36.621123579897976
nQpuxWvUS6-1,-62.15224012631901,-36.484152093897904
ntBvcaQqFd-1,-61.965774346519005,-36.574879763108385
NUdoZZCemX-1,-62.16731007154261,-36.47404879867895
NuO128kDse-1,-62.10999636125719,-36.428589741941494
NuO128kDse-2,-62.09936093178124,-36.42674919721088
Nux2KbKdiO-1,-62.133059877763394,-36.49913542695731
Nv3htuWkdg-1,-62.31802121082205,-36.37991672329992
nv6FcEfEWY-1,-61.77275504081713,-36.63760389254461
NvarppCk8Z-1,-62.129810705093405,-36.421809344353875
NvWhP7eIOe-1,-62.12284119900253,-36.48713219467334
nw8CH7hXSZ-1,-62.146396061380585,-36.47796248328163
Nwxlh1rmNY-1,-61.98007990785039,-36.44082215623636
nYnmQWKlZw-1,-62.25553028078513,-36.623959610511676
NYvSc9zUHU-1,-61.77445363372787,-36.6424685955099
nZMVJlRIEY-1,-62.118573467549545,-36.31642516677221
nZMVJlRIEY-2,-62.11558637579775,-36.311947189575015
o1ox84rDWX-1,-62.18337639976054,-36.347687363572
o1UPz9ArD2-1,-62.09708838152772,-36.431449034129244
O2JIE1BBbZ-1,-62.113294194743034,-36.41136157536922
O4wmHvwtCZ-1,-62.240194133982655,-36.62232065494078
O4wmHvwtCZ-2,-62.24372323386403,-36.622303290618234
O4wmHvwtCZ-3,-62.25285180166582,-36.626835564997485
O4wmHvwtCZ-4,-62.255301211818264,-36.62663178422349
o5kFFvLkmj-1,-61.9846863998224,-36.44486426691885
o5PUpVdkWL-1,-62.047529155008036,-36.53803055792195
O69E6REnm3-1,-62.13155498927003,-36.42031393036952
O8XcBLnS1x-1,-62.050932840200986,-36.545976683908535
O9nA68aB5T-1,-62.14560748210445,-36.467967642050944
obMeLTUwrq-1,-61.97238364850046,-36.59907716761223
OC98Ft4Sgx-1,-62.084360351613945,-36.56898382823641
ODhAqZij2a-1,-62.227127158485494,-36.35355843869829
OE51X7s7rZ-1,-62.115490734112214,-36.42564719276463
Ogqw2EzEI2-1,-62.139191405459286,-36.49236531888463
Ogry7ot9Ln-1,-62.14467561675588,-36.40669841911387
OHDolM5TRa-1,-62.254544079536345,-36.62614320654811
Oi9hdPtx53-1,-62.17881605772962,-36.482464079520206
Oi9hdPtx53-2,-62.18290783763242,-36.461554689079954
oiZmNCX9RW-1,-62.227127158485494,-36.35355843869829
ojda1xxj6i-1,-62.1001497876067,-36.52659087335997
OMmnNIcWTi-1,-62.16102865733642,-36.53286915538594
OO8Lf7dQas-1,-62.1103906162771,-36.4138405492075
OOxDzrLGEU-1,-62.0374353416263,-36.51398330566354
oPg5XJrlfE-1,-62.15386641325782,-36.534825943294884
OQe8UmZ7zd-1,-62.202488391378836,-36.363679763230856
OQjJ4xev0c-1,-62.24955395082264,-36.63107904934635
OqYt6h2HyL-1,-62.1463065258099,-36.52485661130961
Or1K2NEst4-1,-62.184747019425096,-36.4615005498974
OrCfjOvRu6-1,-62.13296201402812,-36.499169379358115
orsb5j9bLp-1,-62.09729957040218,-36.57532493995933
OS6iK6Qce8-1,-61.97157404914662,-36.44606544112629
OS6iK6Qce8-2,-61.975448022523196,-36.443886151689405
OS6iK6Qce8-3,-61.975825,-36.44646733333333
OS6iK6Qce8-4,-61.97588676527421,-36.44785702147257
OS6iK6Qce8-5,-61.98453920775461,-36.44963691055535
OsSsgm6lRC-1,-62.152436850813324,-36.54249638174921
ot6GCyyypG-1,-62.18350520671968,-36.47016953283541
OTB2jwkh4u-1,-62.29479348559996,-36.376694614389415
OtuTka3HCl-1,-62.090647486299524,-36.565328457019106
OuAAeJj7D4-1,-62.045593235679405,-36.49388105226481
ouPNX11Aps-1,-61.97736625169002,-36.57508209403121
ouPzCboq4z-1,-62.12830362716512,-36.49223815256275
OUyriXL3cX-1,-62.069536095522906,-36.49289633857701
OuzBErYbc8-1,-62.08111841326363,-36.57154440017777
OuzBErYbc8-2,-62.08315212440875,-36.57180213213087
Ov9rTn4HKm-1,-62.118898235506066,-36.49666000665954
Ov9rTn4HKm-2,-62.11944995120714,-36.5000777786171
Ov9rTn4HKm-3,-62.11861333028716,-36.49658496364863
ovq5TmfyOH-1,-62.17454128430351,-36.39707853994223
Ovq6vf1BXF-1,-62.12657087138063,-36.50416844875667
owcQuU3zDf-1,-62.14886717298579,-36.49043032494733
OWnsx5ZLZd-1,-62.10348593614365,-36.537375139149
oWyuVt64Uu-1,-62.13374005608004,-36.499085621733435
Ox1SwMbT9x-1,-61.73310709392728,-36.658819414273175
Ox1SwMbT9x-10,-61.7244605,-36.669528
Ox1SwMbT9x-11,-61.722011343915334,-36.667472
Ox1SwMbT9x-2,-61.725735321824416,-36.66289517064523
Ox1SwMbT9x-3,-61.730575462581285,-36.6656217336076
Ox1SwMbT9x-4,-61.72764534020441,-36.665302422680156
Ox1SwMbT9x-5,-61.73471080747739,-36.66313334886518
Ox1SwMbT9x-6,-61.72306615606439,-36.66834692453085
Ox1SwMbT9x-7,-61.723478,-36.668631
Ox1SwMbT9x-8,-61.723698999999996,-36.668819
Ox1SwMbT9x-9,-61.72475068627452,-36.669763980392155
Ox9ks3kALy-1,-62.11068848752729,-36.50664534539668
OxIbtUpcfE-1,-62.17708677293249,-36.46427611719897
oxLksZ9ET4-1,-62.17000978244074,-36.39462664151187
OxwgSEwnPe-1,-62.176963060506964,-36.45756535492751
OyJNfLOwVE-1,-62.088899471131015,-36.505951543778835
OYNPsOm7Hg-1,-62.050872009808344,-36.54595745007903
oZUCyNalTr-1,-62.17507989880922,-36.401769014652864
P0tcTlZ6La-1,-62.17356574628519,-36.461570819989035
P0tcTlZ6La-2,-62.17972542930758,-36.46556107888612
P2DTrwcY2g-1,-62.23651944299865,-36.62694906091021
P2eQeII74v-1,-62.05421667736684,-36.5431985515839
P3Bd91k2xc-1,-62.10059219725227,-36.550209320653096
p59luQSdHx-1,-62.13973736148243,-36.52613606394801
P6fJdB7DYq-1,-61.77802104352327,-36.64666253274991
P8WpOgnFU1-1,-62.08624455374806,-36.49368756119246
P9XDhnkjE6-1,-62.11660925841411,-36.416832999991094
PBR4TiRAoy-1,-61.98340085798599,-36.45299846467634
Pbu1xOc7wA-1,-62.10412234004951,-36.5656461944715
Pe3wAPoU8K-1,-62.105925514614796,-36.468988941383756
peaZFFdu7e-1,-62.05085084055587,-36.54595077945663
pF1OlgTggy-1,-62.24954578644858,-36.6310312719663
pFeeIyqivf-1,-62.1189328361215,-36.44547778871332
pFeeIyqivf-2,-62.19746671743796,-36.38478657904437
pfkldB04QC-1,-62.187022563971226,-36.46204215793366
PgHhYU3RTr-1,-62.101519697692275,-36.54281337518995
pgtCcibFxm-1,-61.978372597609514,-36.574001734272485
pH1FvGjrTi-1,-62.085969021243315,-36.56024786530257
PHKTawtHyT-1,-62.30488064333224,-36.295601195022584
PhLbRpKyMl-1,-62.12212799600591,-36.42076230225719
pirHx4GiJg-1,-62.06012644514971,-36.55166438612121
pirHx4GiJg-2,-62.06522443622715,-36.550377465351936
pirHx4GiJg-3,-62.06528931408122,-36.551028697594724
pirHx4GiJg-4,-62.0660202789855,-36.55064421739131
Pj80skOegm-1,-61.98470297972456,-36.44485800236085
pJ9DhrYbcV-1,-62.17515548551956,-36.399868636434924
pjaQvu2WtT-1,-61.76383134304146,-36.641748757181375
pjlrLysRFS-1,-62.169577759718564,-36.463720176021305
pJOCU7KXCn-1,-62.183946,-36.456558
pJOCU7KXCn-2,-62.179512605348,-36.451450957028
PJp9oiWSay-1,-62.12045060461652,-36.44884764679597
PJp9oiWSay-2,-62.118928738615104,-36.44325734152316
pjZtwH18d5-1,-62.17946001735721,-36.46110964546211
PKrH5QbErq-1,-62.09687424496826,-36.57586160157048
PKUUaIu4s0-1,-61.98341224464941,-36.45301193525983
PLqRe6vtAe-1,-62.13571762203309,-36.52963393952621
plYhiCmdfY-1,-62.10994566324145,-36.42855790756531
plYhiCmdfY-2,-62.09912410400882,-36.42713169405585
PO1YBss3TI-1,-62.10024855369352,-36.46668839266276
PO1YBss3TI-2,-62.09405855957758,-36.4677835676712
ppb26dBH5k-1,-61.975367178053006,-36.44835275513293
PpjufNtnTT-1,-61.98470812988648,-36.44487556533967
PpxaydcWJh-1,-62.14284473029229,-36.534928729035805
pQ6sOle5ao-1,-62.089401294441835,-36.47481014806041
pR5TcAmxyc-1,-61.73120401163928,-36.6670501119307
pRFBCts96k-1,-62.09235292371931,-36.498066976858894
pRiIIbFGV2-1,-62.12490184990226,-36.42039118449679
pRiIIbFGV2-2,-62.12069987801869,-36.420934713013196
PsCRB56JSW-1,-62.18701459977846,-36.46201468169024
pTSargKrSz-1,-62.10994751781453,-36.428531155473536
pTSargKrSz-2,-62.09841993205912,-36.429589754526745
PTWoVSN3JZ-1,-62.075449173065955,-36.552421673901534
pUbZGxJrEj-1,-62.16074401455768,-36.40021114115958
pUQLnNWil9-1,-62.12172858771686,-36.428897010297526
pUQLnNWil9-2,-62.11980633719182,-36.42297222465177
pVBkwukD6X-1,-62.126252840870535,-36.49389013115651
pVBkwukD6X-2,-62.12567366666667,-36.499776
pvYbbdcoqC-1,-62.134218382763116,-36.487332142781284
Pw2XgvaR6v-1,-62.12484754476318,-36.50602956941602
pWFVNALOrY-1,-62.15640617763938,-36.38904432291947
PxkskOiJC4-1,-62.324442323711395,-36.37494883909408
PXrsKXFI84-1,-62.167854193091095,-36.46543216870762
Pyg7rjNwd2-1,-62.17776256885131,-36.45764616845795
pylwKR4xre-1,-62.09944917764261,-36.50344503179232
PZ1na3vLGo-1,-62.03759462335697,-36.54630687434798
pzJt5rLuPC-1,-62.15907723681046,-36.39389574384196
pzJt5rLuPC-2,-62.16317533673387,-36.38955185123494
q15C5Zedkp-1,-62.17203707156235,-36.47933692760584
q15C5Zedkp-10,-62.187319,-36.3837735
q15C5Zedkp-11,-62.18712175000526,-36.38389975000379
q15C5Zedkp-2,-62.18744877882328,-36.3821712699691
q15C5Zedkp-3,-62.18495166666667,-36.382220000000004
q15C5Zedkp-4,-62.18586251780804,-36.382504638147154
q15C5Zedkp-5,-62.186391900597286,-36.38289018076446
q15C5Zedkp-6,-62.1880755,-36.381491999999994
q15C5Zedkp-7,-62.187313789588416,-36.38104680477241
q15C5Zedkp-8,-62.186886449215386,-36.38041908378449
q15C5Zedkp-9,-62.18795849999999,-36.38284925
q4ySikuZiI-1,-62.08931403867447,-36.52757667966121
q5oB4o4rmS-1,-62.11342267223536,-36.474942017743274
qAJYrZBwdF-1,-61.97655793473436,-36.569880662811954
qbhSPnytaY-1,-62.096631192320956,-36.531715309301376
Qc3eGA6lha-1,-62.11556972772119,-36.546057716703565
qciAyU3Xgl-1,-62.03202076291375,-36.53396870654227
QCkhphq3oF-1,-62.146499793416496,-36.4578774463447
qCRHsjnqHv-1,-62.1427446166186,-36.534863828755235
Qcu4iiB7uY-1,-62.189721619950014,-36.45598344855344
Qcv1Kd2C4I-1,-62.15418285645013,-36.51809597122345
qD0zbUv2pf-1,-62.18039893250007,-36.47445851640068
QdWh8HE1Jo-1,-62.24951839365842,-36.63100230872256
QdWh8HE1Jo-2,-62.253949999999996,-36.637285999999996
qean0ovGvE-1,-62.11995832282173,-36.48485746756318
QEjjCxNsgA-1,-62.15349807116319,-36.52790202104042
QFMeoqoB1r-1,-62.04499594769775,-36.5076182525345
qFV7fd4joM-1,-62.04786734577085,-36.54872388007827
QFYVMrKjVq-1,-62.097237879842,-36.561147222742576
qGDQOWDG3u-1,-62.12221775516357,-36.551273090278166
QgEMQJdxjD-1,-62.09704300193268,-36.43142831605307
qhWhmffWPy-1,-61.97895931655695,-36.450199959197704
Qiaydlr4qo-1,-62.044199775846664,-36.54083519161565
qJ681YlgZM-1,-61.971819658407625,-36.57945440327054
QJOJLqi2CV-1,-62.11999012809376,-36.4849309400008
QKRuhumZjG-1,-62.156993326577954,-36.47208585482527
QKRuhumZjG-2,-62.152370814106824,-36.46864172560904
Ql71IhZCvE-1,-62.17955821728447,-36.45143577661564
qMeVqeEK3a-1,-62.18250050861012,-36.44739318281904
QMReQwi14T-1,-62.06049843081735,-36.54600687891099
QNMWy9WE0y-1,-62.23342900784972,-36.62135961762656
Qp13yltVqb-1,-62.11794852338276,-36.31477865325455
Qp13yltVqb-2,-62.117336652734224,-36.31813653299129
Qp13yltVqb-3,-62.11559114992399,-36.31196190248613
Qp13yltVqb-4,-62.111997990165904,-36.3114987890339
QQaQrKBmtt-1,-62.09906104208455,-36.427204437044566
QQaQrKBmtt-2,-62.110052412658774,-36.42808421334291
qQAQW6ATBI-1,-62.26728889645746,-36.5505976094535
QQMwTopBi3-1,-62.25337527781509,-36.359109812645116
qQy3hdsNw5-1,-62.087828518599444,-36.52649471213063
qrTmIjufMv-1,-62.103318596242026,-36.546960516835775
qryKGXpiXx-1,-62.0991164299278,-36.46669028114931
QSfdW1Qprh-1,-62.11872944470865,-36.3132673704334
qSK5VYX6be-1,-62.01663241545492,-36.519247808944996
quc7kkAjtS-1,-62.09976439086178,-36.52658233205165
qujtaC8VTq-1,-62.12789791941064,-36.47369493098797
qujtaC8VTq-2,-62.135611874149625,-36.46760066238932
qUrUWixtB8-1,-62.04235657878516,-36.49106599093764
QUypFzrUQL-1,-62.13559458526706,-36.52955336628161
QVEk7faRew-1,-62.08510970188378,-36.559200848534225
qxgpv63F1n-1,-62.11946176500009,-36.49830799995347
QyHJBt2l80-1,-62.12519309050634,-36.50573800303762
QYmnTlsT9h-1,-61.96585098106416,-36.57477012934523
QZTdwUDvwi-1,-62.097958496393886,-36.568258290752254
R094hu1VDJ-1,-62.11926159467817,-36.444216969834606
R17UyjFKVG-1,-62.178780070295566,-36.48244104053756
R17UyjFKVG-2,-62.16641898672251,-36.47533967470296
R17UyjFKVG-3,-62.16698764371415,-36.47582440375588
R17UyjFKVG-4,-62.16739188056453,-36.476163464712215
r2TmdoYnMI-1,-62.044186255554955,-36.54084530968868
r32bD16GYm-1,-62.135061196796435,-36.41887763893868
r32bD16GYm-2,-62.13007411612467,-36.41744565437946
