Nombre,Longitud,Latitud
R38Wk9wwOj-1,-62.14373271470292,-36.522902395042074
R3TgE3DyRr-1,-62.08428552780698,-36.56896176366683
r7HrCGhXBn-1,-62.15423462090929,-36.51811860006481
rA4xfkgoBs-1,-62.09957349347568,-36.57346661852635
rAdcTV2zfB-1,-62.12683604077455,-36.48032872529946
RAOFVAR9UN-1,-62.15127215310469,-36.46418165425235
RAOFVAR9UN-2,-62.14654774104262,-36.45800295796069
raxHqhKCAy-1,-62.12522062711755,-36.5057274609648
Rb7LYN27bX-1,-62.10990716774475,-36.428663401486745
rCCHepfJCB-1,-62.30847745636248,-36.39318878161642
RcukBsUWi7-1,-62.24253996224065,-36.61259425168148
RDkhlznE5l-1,-62.15591051808792,-36.492888246086885
RdtMDxqhT7-1,-62.15615535322593,-36.51326965337639
RF2ti6Oif4-1,-62.07955804576136,-36.547770909306806
RghtV3iNLZ-1,-62.25437961806431,-36.6258519832643
RjY3iExg5h-1,-62.32790865409044,-36.372280327946605
rJys7Zv3uC-1,-62.106685579239254,-36.47084185463387
RKOVd3Gh3H-1,-62.18232414684045,-36.472186293062386
rkXoOjzODd-1,-62.118383956095066,-36.50047865538688
Rlk4TrTRHp-1,-62.02155379736645,-36.52430151894017
rLoZPJYif2-1,-62.113412752501894,-36.47493170826243
RlrEF34xD6-1,-61.97832912751204,-36.574078130038956
RmHqX4dKHm-1,-62.037582058586906,-36.5463382880658
rMi7aJDWyd-1,-62.081082694073594,-36.56340901443487
RmpOm1rn66-1,-62.17627840315163,-36.46329853826194
RNTBRPMGkB-1,-62.19017898135719,-36.45349684906899
rnWR65W4xQ-1,-62.1132743651616,-36.41135556517796
rodGliw7Au-1,-62.116010216794635,-36.42553844048057
RoGBZWkOeD-1,-62.09382645302553,-36.57824085691323
rpAfyvBTjd-1,-62.01212489688247,-36.635650419186575
RPmCH2DSK6-1,-62.13267487063302,-36.473460339876596
rPpKezd9B0-1,-62.07995432350429,-36.56300338971983
RRCZSU40Ah-1,-62.17380195651823,-36.45742922044476
rrVaSlPcmx-1,-62.15068215348057,-36.46403960126995
RS4i7ubinA-1,-62.09608088287652,-36.5315636841792
RTHbfofiZq-1,-62.06461903881333,-36.48335910891474
RTYvBsQ6wd-1,-62.09701886808294,-36.43145874753733
ru7cA2RDuT-1,-62.25328314852668,-36.626543118589794
ru7cA2RDuT-2,-62.24059003985868,-36.624479522796264
RuBdft2d9m-1,-61.76662072885953,-36.674243361584765
RvQSeOeMVN-1,-62.22708035062782,-36.35368190465633
RWbM4uYrGg-1,-62.088224283931744,-36.53837152827991
RWwiiQeScb-1,-62.1919815463299,-36.38366007113397
rYGqRNPNQK-1,-62.10940526167158,-36.51817824880439
RZdn5bwcpx-1,-62.0812093084332,-36.50587102411194
RZEN2YySVi-1,-62.167287483845044,-36.47401171642779
RZo6ILsgWS-1,-62.12680568834811,-36.43249414823014
RZo6ILsgWS-2,-62.131710248977875,-36.43676273867669
S38e0sFSj9-1,-62.12170720138398,-36.4287945374178
s3h5iRSdsO-1,-62.200112139247345,-36.36588449385083
s3h5iRSdsO-2,-62.20397291725307,-36.360190476296445
S3uEEmZu0B-1,-62.16795945492641,-36.4732091488095
s5Nuy50Nog-1,-62.04108425668027,-36.54339650520468
s6KMkbZw15-1,-62.254564817621116,-36.62615888136665
s6KMkbZw15-2,-62.24430979845507,-36.625654547178684
S81ixCi7id-1,-62.143728777373354,-36.52287578493207
s8roYuRmPV-1,-62.14558526727258,-36.46800316805651
s9ngqq7ZPg-1,-62.164051614060334,-36.395609721067125
SaBl7TVgmY-1,-62.10397613783156,-36.52337311427541
SAjJbOPXIZ-1,-62.089394451109726,-36.474836130083276
SbuZcDHBPD-1,-62.17309958151407,-36.34332419611272
SbuZcDHBPD-2,-62.178522178294095,-36.34824747730673
SdiJxvkNwn-1,-61.795098412009246,-36.65181617702012
SeDHmbEOEy-1,-62.260222756759205,-36.622261289747506
SELfJzgfNq-1,-62.036204577378,-36.53128985164017
Seoat9GM8c-1,-62.152409063586454,-36.542471586930745
sFbs1OB9ve-1,-62.15326706687094,-36.49062909602311
sfkPDjylep-1,-62.102703683795895,-36.54766728320217
sFvkx2L4m5-1,-62.10269642621286,-36.54766352608798
sGyFDT43dn-1,-62.11872944470865,-36.3132673704334
SH5dCwmYlj-1,-61.9758433518362,-36.570240498752064
shMvoPcFCQ-1,-62.08445544851049,-36.48862581187676
sHYBTomspi-1,-62.19302329675413,-36.38241333397273
SInPmDGpMH-1,-62.23613460337655,-36.626782241144916
SiUldFL2ar-1,-62.09909311640516,-36.466761920620115
SjBgAwWcD2-1,-62.15496299326956,-36.5389741602421
sjSoB5xBYG-1,-62.09944624789656,-36.503469158869244
skIbr8vTCb-1,-62.09090426860119,-36.565599447075
sLEtuyF9h6-1,-62.101722242945634,-36.54146897360894
slTFAJTCMT-1,-62.17879461311721,-36.48243825586864
sLZVzDJokp-1,-62.045858481931795,-36.4932443135172
snf2q9cb6i-1,-62.15500461734283,-36.539081317815906
srQFL1sKS1-1,-62.18698377442809,-36.4620274456305
srSwdML6Ju-1,-62.14369174723145,-36.52290189751809
srvDFgoneo-1,-62.174545641694856,-36.397069324983114
SRyokjKc6q-1,-61.78131741986972,-36.643649695710415
SSk6dyIgFK-1,-62.05314491944943,-36.50043137604368
sT0xGKNmSK-1,-62.154347781471664,-36.471174341599685
sT0xGKNmSK-2,-62.15245130856632,-36.47316482240375
STTRWB6PY3-1,-62.113294410269454,-36.41137346305712
StVLBTPRCj-1,-62.07913633592836,-36.53068554787193
suidYCPpp9-1,-62.15249361606997,-36.47321670407626
suV7ILjBEP-1,-62.15423015456801,-36.51808212595991
suWeISQxxp-1,-62.04069707760069,-36.49148434616028
suWeISQxxp-2,-62.04212208931878,-36.49022612247694
suWeISQxxp-3,-62.04149715142619,-36.48842719274267
suWeISQxxp-4,-62.04814133788553,-36.494315116571755
suWeISQxxp-5,-62.038835253318176,-36.49027679380645
suWeISQxxp-6,-62.04232639999226,-36.49234439999909
sv4iybzwfM-1,-62.143747019540946,-36.52290685899534
SvWjCEq3II-1,-62.15703289121423,-36.52875668566564
sVxkSouwuO-1,-62.1111364380838,-36.42134319520285
SvXvd1V9pQ-1,-62.17958881118641,-36.46159240639877
sw1QZQZglk-1,-62.156963101707305,-36.493958986994755
SweUzhSONu-1,-61.974378082477166,-36.57280474672994
szaIY4xruV-1,-62.0375631719552,-36.54634257860122
SZHHXPKPcq-1,-62.133060983656215,-36.499186334798345
SZZ8JmqWhz-1,-62.170212651984706,-36.46286040372203
T15pfZWbi1-1,-62.047867464376914,-36.54875312794665
T1i8ddNrEw-1,-62.09341005867138,-36.49684376168142
T1i8ddNrEw-2,-62.15459374734279,-36.51840377038626
T2AoMW1PkF-1,-62.07911432005002,-36.499668787188604
T2gu5AdXKS-1,-62.097035419703694,-36.43142121516016
t3g7T6dfMg-1,-62.16797211756273,-36.39781838144816
t4vnG2lBWn-1,-62.117875980858585,-36.313096831228705
t4WvYs2o9S-1,-62.14913006617032,-36.517753618246736
T66cKnLI44-1,-62.11843591974013,-36.500468521715234
T6pnnOojcT-1,-62.132963406064945,-36.49908620724982
T77Pv2ZgKU-1,-62.11481241519364,-36.490209721035114
t9QE6JgWme-1,-61.97811206498089,-36.449344491665386
ta235GyUU6-1,-62.135682869447685,-36.529587627392814
tadJVSGAvF-1,-62.11173621073023,-36.49250922831454
TAEsAQUyHY-1,-62.12029661318225,-36.312859839612884
taMTadxR7O-1,-62.040692031238976,-36.484569553697604
Tb3jsK4Mvm-1,-62.0964979486879,-36.531703224903815
Tb4XYpWNEg-1,-62.074950003824775,-36.48317991092737
TCi7pKb3fp-1,-62.168450380529585,-36.39088616584473
TCi7pKb3fp-2,-62.17062371204573,-36.39807453625544
TFyvdoqIdg-1,-62.06828694203752,-36.54825633195981
Tg61ElKgS4-1,-62.091895254971774,-36.53519257758139
TGfTUdsUFM-1,-62.18350520671968,-36.47016953283541
tGjF9jnvZS-1,-62.08484191329988,-36.541282945270666
tgNmDrrOu4-1,-62.1488253807022,-36.49044268705459
TgqrsLyErC-1,-62.118424158285215,-36.5004891223398
tHgnHoABcm-1,-61.98007990785039,-36.44082215623636
ThkMCAQ7vg-1,-62.15965785116809,-36.53801317191209
TImUGu7QqI-1,-62.1594530948004,-36.538656342141905
TImUGu7QqI-2,-62.147414120390835,-36.5388769811078
tirNsJlFYW-1,-62.20253988626604,-36.36325184594789
tj6yvBYaoJ-1,-62.17313224457013,-36.4541194128028
tJZgefnyeM-1,-62.00013235074189,-36.712956249847764
tKbPy6XjNl-1,-62.019680090361504,-36.52366794984187
tKeoUD3ogc-1,-62.142737045930886,-36.534893381472905
tKL4KeyV9s-1,-62.08778514488988,-36.52603051387842
tLnybzxayn-1,-62.3153802377514,-36.381948023403886
tLwMJAuL7w-1,-61.965860406027836,-36.57477916997061
tmgHscdGZN-1,-62.173743589132265,-36.402651329193404
tmZFrH9CXO-1,-62.17608268940109,-36.463151596601385
TmZgeOvbBE-1,-62.05412156573657,-36.49174532596681
TN4Dh7BM3B-1,-62.11615926510376,-36.41685096048155
TnSdFOn4uj-1,-62.099128164535685,-36.46675385917737
Tp86L6RhcN-1,-62.09200645089813,-36.49401779791825
tPQ9B6WrOc-1,-62.15652812914041,-36.4931812751674
TqIUHGLChk-1,-62.08580529745404,-36.52508087293014
TqIUHGLChk-2,-62.09414997244355,-36.52578667191141
TRvpkfhGrK-1,-62.13291245132486,-36.49918430220065
TS8EhiwGiF-1,-62.118556466720264,-36.309602307503795
TS8EhiwGiF-2,-62.12434597129408,-36.31576889565754
tSYMPCilI2-1,-61.98469793373399,-36.44485900819553
TUDjAS12R7-1,-62.06296480266132,-36.49605186496639
TUDjAS12R7-2,-62.06691879772716,-36.50201801612906
tVdednoXWD-1,-62.11135324305428,-36.55992774688319
tvuIXJFXjJ-1,-62.17946001735721,-36.46110964546211
tW2qBYR3MC-1,-62.04781982030036,-36.54871253600258
twFYsJLK6I-1,-62.160991661122026,-36.47912196086437
twFYsJLK6I-2,-62.179261169687706,-36.46420642611518
TXermA2EJV-1,-62.09593827541522,-36.52055243031395
TxqfKhT1wo-1,-62.29370660007929,-36.30384037768797
txrlIBlI6t-1,-62.04495354553227,-36.50762774270944
Tz4xBkQ2tb-1,-61.98424563013112,-36.449801137236975
Tz4xBkQ2tb-2,-61.987576552496016,-36.44804885003536
TzWB7OtTLX-1,-62.12162821575196,-36.42558294802189
u0ecvFEaZ9-1,-62.17750571514907,-36.34616767560098
u0ecvFEaZ9-2,-62.18218691586157,-36.35274812378875
u1j1I4oM9N-1,-61.76853452550795,-36.64088721294579
u1j1I4oM9N-2,-61.764398755210394,-36.64522850483371
U3kDHqfhfQ-1,-62.10584672311645,-36.553262789472406
U4LKDA3jcd-1,-62.096454568735744,-36.53165633128398
U52XAkJkEn-1,-62.06137922777869,-36.495589280450396
U6F1XHRU6f-1,-62.09191211094111,-36.5352220530144
U6gl2gws0k-1,-62.240194133982655,-36.62232065494078
U6gl2gws0k-2,-62.24372323386403,-36.622303290618234
U6gl2gws0k-3,-62.25285180166582,-36.626835564997485
U6gl2gws0k-4,-62.255301211818264,-36.62663178422349
U9nNlsBsjV-1,-62.313049534707446,-36.37612973707605
UaDQ67H8pV-1,-62.151544871376515,-36.4594869649945
UaYvGJ4rAT-1,-62.05489448134785,-36.487709590014454
UaYvGJ4rAT-2,-62.05719028130131,-36.49130928109757
ubdtlraovH-1,-62.161760137234545,-36.53426327988468
UBJSqczC4f-1,-62.097230547838315,-36.56116247158152
Ucch7PyPMB-1,-62.06196742341874,-36.552275184447204
udzzClxFq2-1,-62.12012571451148,-36.312756847680134
udzzClxFq2-2,-61.97005070488389,-36.57447520662276
ue2KFUF4iz-1,-62.08150591938165,-36.54853917870088
UEDSEFipWG-1,-62.11561250238519,-36.54605936155852
UeGfGHrx7u-1,-62.08538606995076,-36.558852759677684
UFfXYl67YJ-1,-62.13264582547635,-36.4734695909591
uHCaRmrsJD-1,-62.19046245417232,-36.45352138298327
uhlC1w63jE-1,-61.965855331603414,-36.57480181205802
uIAyJuBUtu-1,-62.17772063806415,-36.45757843613737
uKKF0SyJdT-1,-62.15021032931,-36.51496981451459
uKwHyIkTFd-1,-62.10761635416198,-36.4302824365872
uLI8A4UEXv-1,-62.10652358285881,-36.4172638844548
ULIya4obFB-1,-62.15126431878703,-36.48871042361352
ULIya4obFB-2,-62.15972231274376,-36.48616473265276
ULj3ILqN5i-1,-62.18342299657712,-36.347412258477675
Um4s6Rd5p8-1,-62.24819090737247,-36.61298892164112
Um4s6Rd5p8-2,-62.25660301741648,-36.62395578510513
UnLQ1a7pOl-1,-62.105908899156724,-36.468768003627986
Uo2q5dh9ne-1,-61.9742751832181,-36.60080552952016
UPqgqDwGgd-1,-62.06171004958638,-36.553378680561224
UqRmsCuSJk-1,-62.14623512819058,-36.5243909031891
uso2Hl4qSO-1,-62.09719909261728,-36.561169351386965
UVwh1rPQcl-1,-62.10620948879544,-36.41722702126812
UWhZ5KFUew-1,-62.089909242770304,-36.53690030170138
UwKrzhIYiK-1,-62.156193832146016,-36.51326181385052
uXEeVDTkQZ-1,-61.97894535591405,-36.45011376880474
uYcdqbZbxW-1,-62.177588403530216,-36.399414357271965
uZXAm7bEHV-1,-62.257919102556215,-36.61802402644815
v0E4V4a8kN-1,-62.02918141435715,-36.535892802956965
v0s1CyDDyX-1,-62.159318700311715,-36.53879892811428
V4ObPwyQ4a-1,-62.1524533534466,-36.47315503316671
v74mKQV7vQ-1,-61.56250401322367,-36.57304498457896
v7UJA7lFJU-1,-62.155908630283555,-36.49293156113346
V84TwoDHRK-1,-62.08296267454417,-36.56428058681251
V8GPcuKv32-1,-62.12513626666685,-36.50569339002295
v8lLmQpWZN-1,-62.25409983408142,-36.62013900439597
v8QBCfWfoM-1,-61.97222939206216,-36.56946231559862
V9DS3q1iKm-1,-62.08918041444431,-36.51136444359247
V9DS3q1iKm-2,-62.05659677960331,-36.495448942320415
V9DS3q1iKm-3,-62.060464531009565,-36.49480615839006
V9DS3q1iKm-4,-62.05870330380146,-36.49659058227377
V9Ylvn1B8D-1,-62.13975198798336,-36.52601159382139
VDMoSNHSgu-1,-62.07908685118331,-36.530654522110744
VEl40pUn27-1,-62.12783596155231,-36.422851973469854
vf8BKElJBv-1,-62.26033201706728,-36.62286035809694
vhlEdeiS2i-1,-61.8431698040468,-36.701218617051715
VHrIaph3BW-1,-62.0800231589268,-36.563045362012524
VHsHG2BFv8-1,-62.09087704816963,-36.56556203378753
VhSNwhQ0fd-1,-62.111064547073305,-36.421270959733356
viJ83GrT6i-1,-62.11651380149825,-36.51204454377549
vKlJxPSLoY-1,-62.032722247790126,-36.53422814301628
VKMTQHN2PE-1,-62.09638776610691,-36.54290347663584
vKo0F8A40B-1,-62.01125293554569,-36.519384830193246
VlERWKlNLI-1,-62.10353940019396,-36.53740681633481
vmH1k9Z7oh-1,-62.006834174183716,-36.64000049224655
VnP2Wn9B7X-1,-62.202715176608905,-36.36335255041916
VnPPVJJpC9-1,-62.14644158591252,-36.52481070335828
vo5rS5oUES-1,-62.19335350953297,-36.380783163664944
VP9ItPD1q4-1,-62.14560620545186,-36.46797559419956
VpCkUiWXS4-1,-62.06813999602149,-36.548304429899964
vpFDPRyvE7-1,-62.029277732009305,-36.535892907223705
VqGLpxMr9a-1,-62.17759589434625,-36.39942928989903
vRddcUDLEF-1,-62.158076189778356,-36.386624076694424
vRddcUDLEF-2,-62.15973605670641,-36.38364534651998
vRLzzsnxOZ-1,-62.12916448728245,-36.42235379653039
VRtqFOGT90-1,-62.12517753639512,-36.5057342358885
vSigWCYzdp-1,-62.08918339572892,-36.51139383437
vUwkqJIe9T-1,-62.04211323149931,-36.49081151483119
vv3fSEuHi1-1,-62.12026631898078,-36.31283985188675
Vv5C2y6QGY-1,-62.09947413688033,-36.503420696619884
vwmJrNMkZM-1,-62.09087680494752,-36.56561731106174
vWXBVATohN-1,-62.19454613365117,-36.3803196484134
VY57JoNdVJ-1,-62.2495756806415,-36.6310393205291
vYRg8QbIsJ-1,-62.16086940827831,-36.40069978872626
vYwUPq3904-1,-62.154931313750744,-36.53903892158198
vZceqOXrB7-1,-62.11328016715855,-36.411366907817694
vzit9kJttU-1,-62.14558526727258,-36.46800316805651
vzNFyb9EwG-1,-62.13566599425265,-36.529612538525335
w07T0m4vEa-1,-62.087275495223395,-36.509852342611524
W1INZU32ZM-1,-62.03637128847401,-36.531367840335925
W2EZTAMB3w-1,-62.147183854295356,-36.531734150263325
W4rwk9mqkk-1,-62.08129501935108,-36.50856950664401
w5NKjCAYOC-1,-62.10594264667723,-36.46896954534203
W66KuXt9n0-1,-62.11131995068639,-36.55996383301972
W6jEhLJbKb-1,-62.037555330234625,-36.54630187308011
W6JuFCKg9c-1,-62.111368805793624,-36.559937867912865
W6VUo62jo6-1,-62.05821089806667,-36.48882944197304
w7pjRiDse6-1,-62.105919870397756,-36.468997136902765
w8RVkJk9Fk-1,-62.17881567703257,-36.482456304497454
wasV29aug9-1,-62.22709203170366,-36.353621498306396
wb81IUYfdU-1,-62.22718944774853,-36.353773758753185
wbVuveOIWF-1,-62.17204595834511,-36.479370004582144
WCnKlDdKuK-1,-62.07769705362965,-36.484176776917764
WDglYXVwzX-1,-62.12473365702379,-36.42044681586786
WFl2WtmLrG-1,-62.09187048362573,-36.53513851518815
Wh4Jek4z1d-1,-62.17458549944416,-36.39707147593306
WhB8ndKye3-1,-62.122110904770224,-36.420489118632986
WhDMZVLHwL-1,-61.98910141940536,-36.44822051689615
WhDMZVLHwL-2,-61.97802800425058,-36.44966506772145
whlj8aSuKL-1,-62.08628923852206,-36.493616757417755
whonxy2uwW-1,-62.30928751166152,-36.39278325181217
wiHtt3ruqJ-1,-62.143025191711764,-36.427608792610044
wiHtt3ruqJ-2,-62.13442364971462,-36.429234391806844
WISM2t4Gmj-1,-62.120518406526514,-36.485320895626955
wj9NqTRdT1-1,-62.09716674658868,-36.56113051772879
WjOLyUFLrI-1,-61.965848592156505,-36.57479243886461
wLev4mRmw7-1,-62.15188835109093,-36.46041498239192
WLMBi835T7-1,-62.13750357075545,-36.47461390345978
WlvX1rnkjH-1,-62.11761682096128,-36.415943840825356
WlvX1rnkjH-2,-62.124005999999994,-36.424555999999995
wmE3ESa27V-1,-62.06137922777869,-36.495589280450396
wnFd2Umj1T-1,-62.04069316420147,-36.484575408832505
WNIEMT3QXk-1,-62.13969017401251,-36.52617031954597
wovEs9samF-1,-62.24684793724078,-36.62884847217247
wp213TMN1r-1,-62.103466259524346,-36.537323745442364
Wp4pj9g547-1,-61.7650473623498,-36.6730277211278
wpOw6gMRwH-1,-62.09704915178775,-36.43144702163683
wq3YcjWY02-1,-62.04024980242873,-36.54439400137279
wqd3Q22OPF-1,-62.17301356277187,-36.45414388015659
wQDWKBmLJQ-1,-62.152407173306116,-36.54246955896921
wQE2yJYd2Q-1,-62.009763360179726,-36.64247517634432
ws283gQmnd-1,-62.00638035546875,-36.63097083959753
wSLwbehkLJ-1,-62.09992566965006,-36.57290830681705
wSLwbehkLJ-2,-62.09295065697648,-36.578874830600206
WTJkzzj7jz-1,-62.05839972853179,-36.49051707689834
wuU0M9aXl5-1,-62.135728850194255,-36.5296525006857
wuU0M9aXl5-2,-62.13409149999999,-36.5252885
WvWUxRVFEz-1,-62.08072330846827,-36.548420557623785
wVycIxCpO3-1,-62.047583514693436,-36.5380025761693
wWNPBbnyfi-1,-62.069238847309656,-36.48771667603784
wWPlGlTKJw-1,-62.16465723923172,-36.46937967170307
wWPlGlTKJw-2,-62.15867918995676,-36.46757634113418
wxVFBriEIG-1,-62.08057077943632,-36.548494746118024
WxVQXEZMbd-1,-62.08537746984683,-36.56041942024923
wyp4hFsWU6-1,-62.116492600067055,-36.31614166247937
x3bgcnHVHV-1,-62.06945136719577,-36.557028281348984
X55g1QDEmK-1,-61.97933493046003,-36.5943517323376
X55g1QDEmK-2,-61.982084654205224,-36.59658532725706
X5DCa4qoNt-1,-62.05074356217738,-36.50290182087463
x6onxh9wu2-1,-62.0962537745691,-36.542158649126826
x6qn1oKxIm-1,-62.09687424496826,-36.57586160157048
X7N3OQY12r-1,-62.015218912305706,-36.63789940292285
X8HvuVnmti-1,-62.05500158952313,-36.49932899844897
XakZyu9Sh4-1,-62.0817875588612,-36.50115562946959
XAL5VTYABZ-1,-62.17214358168933,-36.47940059114383
xbbhE9nwFE-1,-62.16796693173566,-36.47326799357889
xC6Z5Veirp-1,-62.29342443437362,-36.39436133049785
XcBg1myAgB-1,-62.121664159529374,-36.42879279195327
XCj4ghVBwj-1,-62.18006434574919,-36.467735457554376
XDKgY1vEeZ-1,-62.14035497897509,-36.41381518275981
Xebk8eb9Nv-1,-61.973317284991886,-36.601638031950685
Xebk8eb9Nv-2,-61.97492463479107,-36.593583118888056
Xfbn6EhPAl-1,-62.17635229888754,-36.40046979960142
xFlDqFeJRK-1,-62.081073018548345,-36.483660680638835
xfYd4YEBI5-1,-62.01328637345032,-36.51384800961139
xfYd4YEBI5-2,-62.01128670039743,-36.51965971307106
xfYd4YEBI5-3,-62.012708651218105,-36.51435509412012
xHLfJGZqTq-1,-62.267243389216446,-36.55057494531896
XhLiOVfu8r-1,-62.11006036473812,-36.42848102273636
XhLiOVfu8r-2,-62.09708356077758,-36.431438872279664
XhLiOVfu8r-3,-62.09948873759156,-36.42680009489792
XHP6L8KIoP-1,-62.14463357419642,-36.49095110847448
Xj45YRpYq3-1,-62.09089734781865,-36.56560957212546
XKeMlrML4V-1,-62.14028064705259,-36.46376386873624
XLi3vBoLob-1,-62.13243933037605,-36.47317737375993
Xn0kwIPZKY-1,-62.0509138720109,-36.54596991618512
Xog3UzJMS8-1,-62.18872329020801,-36.45808249509816
xQ6oH86ADl-1,-62.11892558264978,-36.548734422276446
Xre98OPKHc-1,-62.15616842267084,-36.51326135672038
XRtLx7PW7e-1,-61.77634782431561,-36.640920895488044
XSivDO4NmV-1,-62.083952376824186,-36.54123467934044
xTa8cOmvNQ-1,-62.12880201234944,-36.42260878779569
xURGCykFQE-1,-62.189710950540736,-36.45596747268718
xVlBrLgDcd-1,-62.11763717783388,-36.41596604735737
xW7xhLpGwS-1,-62.10383273183506,-36.52342973153508
xYgGrtD1Cr-1,-62.15746701485328,-36.54111183643548
XYWN6oAvuh-1,-62.29779336454874,-36.301969568191765
XyZ8qPy3A7-1,-62.14465272931973,-36.40671422419905
xZ48Vvo77a-1,-62.11669872515342,-36.51197961448666
XZd7n7OCNJ-1,-62.11554706010586,-36.54606389921847
Xzj58H93Hc-1,-62.09646134357842,-36.54296118062647
Y0nXGW3QLc-1,-61.83492217257477,-36.69324321891607
Y20OgU5JNV-1,-62.15197805842346,-36.48406226135104
Y4F5FLT9po-1,-62.02398245607357,-36.522455767833634
Y59PTvQLjV-1,-62.31258567616193,-36.37939405606549
Y8iyVSHTBr-1,-62.10981196852934,-36.42873074455946
Y8Y0otscTC-1,-62.00681936229288,-36.64006874907728
YAypFhwArn-1,-62.252325074493676,-36.359803677507564
YCcXaZmofE-1,-62.06121059415715,-36.49212951457919
YcH5i7tAqQ-1,-62.113294194743034,-36.41136157536922
YD9gs19Bvm-1,-62.11552533910073,-36.54603567477358
YdIuzBqJnK-1,-62.140701550695574,-36.49299229566492
YDvp4jNlDc-1,-62.10577760165549,-36.41730913387494
YeTLRw7KQH-1,-62.29086750535889,-36.39255797682853
YF4xcjLl2v-1,-62.111030074165875,-36.42131065568776
YgQ8N6XJgi-1,-62.091772519601385,-36.55075720349434
YHGftPhLcc-1,-62.08897318510342,-36.55568746513127
YHMDYgtinK-1,-62.17772481093474,-36.4576168417751
YiNDyAcGcU-1,-62.15296806488821,-36.48793597580663
YlUDukQHCP-1,-62.18011907361136,-36.47466797125503
YlUDukQHCP-2,-62.184297104191806,-36.48197571113414
YN1nsOxDmp-1,-62.11172013223962,-36.41260134563367
Yon9lVUnS7-1,-62.0965712257037,-36.53170397667185
YOOrAdMLhL-1,-62.091194199053604,-36.510066272695106
YoSyeZvgGs-1,-62.22702412878296,-36.35354358556789
YqAo1n6jD4-1,-62.09093354831554,-36.56558298303779
YrCwsd2YLb-1,-62.15501507233857,-36.5390764197694
YrCwsd2YLb-2,-62.158890666666665,-36.517342
YrCwsd2YLb-3,-62.158468,-36.517117999999996
YrCwsd2YLb-4,-62.15826406634635,-36.517531564612
YS35ilaTU5-1,-62.23304729352984,-36.62114086572304
YtCQ5JvOlj-1,-62.11124606464299,-36.51482820160097
YVTULWEiIQ-1,-62.10959451541745,-36.517623322133936
YWyVMjB403-1,-62.23530329936779,-36.347235664874134
YxcEkeuhXu-1,-62.14402137351153,-36.49020732566079
YxsoXgWMQ3-1,-62.17120425822179,-36.31779809676686
Yxu8TuLmj6-1,-62.17991293617203,-36.48099232783752
YYB8g2Xe5h-1,-62.24009808949712,-36.33647218897057
Yyl2fyb8nj-1,-62.144025908770956,-36.47974969277457
Z1wBlx1nRa-1,-61.98926041624027,-36.448227790376464
Z3dzMeMHr4-1,-62.13311816458498,-36.4991652797713
Z5QgHp6axY-1,-62.113274661996236,-36.41135619438478
ZbJFebipPs-1,-61.979635706636785,-36.45078597031285
Zcbtupt61V-1,-62.16610682529315,-36.47530891299614
ZeMKMC3EEr-1,-62.115244726622585,-36.47370169053132
ZFjk0fflsl-1,-62.12519309050634,-36.50573800303762
ZGL5gsJHGu-1,-61.98596518304187,-36.44372992579594
ZLiVrOdsSD-1,-62.17063475874146,-36.476340764257415
ZLiVrOdsSD-2,-62.167788567350364,-36.47935797810619
ZnrPBqidTh-1,-62.119411299547686,-36.49997629779547
ZPqjUgsAfF-1,-62.11101677346979,-36.42126976046131
Zpve0w2Ad6-1,-62.0666491180396,-36.49586110932502
ZTmu55jTwe-1,-62.09909427576578,-36.46674125955642
ZU2MJ6j2Br-1,-62.09188666814461,-36.47679108953542
Zw5AgEo3yS-1,-62.15392247223386,-36.487216300031605
Zw5AgEo3yS-2,-62.151733,-36.483436
ZWm1tjiKjO-1,-62.11842474028864,-36.500480502802795
Zyn5OmEYeR-1,-62.183604600072265,-36.45643462865674
Zyn5OmEYeR-2,-62.155062856827875,-36.47064234559458
ZZAn1g8m4T-1,-62.143997541409384,-36.47976718813584
